period,stateid,value,type
2029-04-01,AL,8003.53466796875,Forecasted
2029-05-01,AL,8009.71484375,Forecasted
2029-06-01,AL,8075.28271484375,Forecasted
2029-07-01,AL,8168.384765625,Forecasted
2029-08-01,AL,8168.384765625,Forecasted
2029-09-01,AL,8075.20166015625,Forecasted
2029-10-01,AL,8014.484375,Forecasted
2029-11-01,AL,8007.76611328125,Forecasted
2029-12-01,AL,8057.16796875,Forecasted
2030-01-01,AL,8110.46826171875,Forecasted
2030-02-01,AL,8029.60400390625,Forecasted
2030-03-01,AL,8030.86962890625,Forecasted
2030-04-01,AL,8003.53466796875,Forecasted
2030-05-01,AL,8009.71484375,Forecasted
2030-06-01,AL,8075.28271484375,Forecasted
2030-07-01,AL,8168.384765625,Forecasted
2030-08-01,AL,8168.384765625,Forecasted
2001-01-01,AR,3804.21013,Historical
2001-02-01,AR,3256.8653,Historical
2001-03-01,AR,3031.50981,Historical
2001-04-01,AR,2973.53436,Historical
2001-05-01,AR,3076.88704,Historical
2001-06-01,AR,3550.33976,Historical
2001-07-01,AR,4176.61212,Historical
2001-08-01,AR,4428.11278,Historical
2001-09-01,AR,4072.3678,Historical
2001-10-01,AR,3347.34134,Historical
2001-11-01,AR,2907.91144,Historical
2001-12-01,AR,3106.75713,Historical
2002-01-01,AR,3503.38715,Historical
2002-02-01,AR,3310.43178,Historical
2002-03-01,AR,3144.59682,Historical
2002-04-01,AR,2963.44558,Historical
2002-05-01,AR,3262.28019,Historical
2002-06-01,AR,3578.27957,Historical
2002-07-01,AR,4153.34307,Historical
2002-08-01,AR,4196.4967,Historical
2002-09-01,AR,4207.77467,Historical
2002-10-01,AR,3778.88883,Historical
2002-11-01,AR,3084.15613,Historical
2002-12-01,AR,3266.4775,Historical
2003-01-01,AR,3594.19575,Historical
2003-02-01,AR,3511.83788,Historical
2003-03-01,AR,3308.37887,Historical
2003-04-01,AR,2998.51651,Historical
2003-05-01,AR,3259.13075,Historical
2003-06-01,AR,3622.15842,Historical
2003-07-01,AR,4162.9148,Historical
2003-08-01,AR,4338.51417,Historical
2003-09-01,AR,4214.73235,Historical
2003-10-01,AR,3414.26193,Historical
2003-11-01,AR,3149.65695,Historical
2003-12-01,AR,3533.96064,Historical
2004-01-01,AR,3653.84691,Historical
2004-02-01,AR,3519.24221,Historical
2004-03-01,AR,3287.67028,Historical
2004-04-01,AR,3145.55948,Historical
2004-05-01,AR,3288.76726,Historical
2004-06-01,AR,3814.33359,Historical
2004-07-01,AR,4146.96463,Historical
2004-08-01,AR,4303.57682,Historical
2004-09-01,AR,4132.05992,Historical
2004-10-01,AR,3709.58208,Historical
2004-11-01,AR,3283.06532,Historical
2004-12-01,AR,3387.69147,Historical
2005-01-01,AR,3763.0324,Historical
2005-02-01,AR,3511.34879,Historical
2005-03-01,AR,3337.13069,Historical
2005-04-01,AR,3216.47939,Historical
2005-05-01,AR,3357.64108,Historical
2005-06-01,AR,3956.61269,Historical
2005-07-01,AR,4593.83827,Historical
2005-08-01,AR,4745.92217,Historical
2005-09-01,AR,4637.82258,Historical
2005-10-01,AR,4005.43965,Historical
2005-11-01,AR,3434.48461,Historical
2005-12-01,AR,3605.17068,Historical
2006-01-01,AR,3834.75164,Historical
2006-02-01,AR,3528.13991,Historical
2006-03-01,AR,3540.07138,Historical
2006-04-01,AR,3370.72149,Historical
2006-05-01,AR,3580.90443,Historical
2006-06-01,AR,4102.61003,Historical
2006-07-01,AR,4618.23448,Historical
2006-08-01,AR,4997.88545,Historical
2006-09-01,AR,4395.08664,Historical
2006-10-01,AR,3679.12862,Historical
2006-11-01,AR,3379.36419,Historical
2006-12-01,AR,3608.72573,Historical
2007-01-01,AR,3841.23546,Historical
2007-02-01,AR,3864.08046,Historical
2007-03-01,AR,3560.24924,Historical
2007-04-01,AR,3311.10728,Historical
2007-05-01,AR,3450.73611,Historical
2007-06-01,AR,4014.5906,Historical
2007-07-01,AR,4450.81846,Historical
2007-08-01,AR,4838.38713,Historical
2007-09-01,AR,4626.90868,Historical
2007-10-01,AR,3954.10863,Historical
2007-11-01,AR,3484.28718,Historical
2007-12-01,AR,3658.38176,Historical
2008-01-01,AR,3998.72387,Historical
2008-02-01,AR,3908.15384,Historical
2008-03-01,AR,3634.85143,Historical
2008-04-01,AR,3363.83544,Historical
2008-05-01,AR,3466.53489,Historical
2008-06-01,AR,4087.87982,Historical
2008-07-01,AR,4545.60403,Historical
2008-08-01,AR,4713.95741,Historical
2008-09-01,AR,4057.11751,Historical
2008-10-01,AR,3517.59791,Historical
2008-11-01,AR,3254.65885,Historical
2008-12-01,AR,3585.76603,Historical
2009-01-01,AR,3772.84655,Historical
2009-02-01,AR,3483.29267,Historical
2009-03-01,AR,3271.88382,Historical
2009-04-01,AR,3008.21037,Historical
2009-05-01,AR,3090.73646,Historical
2009-06-01,AR,3682.34674,Historical
2009-07-01,AR,4442.94229,Historical
2009-08-01,AR,4333.13236,Historical
2009-09-01,AR,3896.95516,Historical
2009-10-01,AR,3406.57913,Historical
2009-11-01,AR,3162.99592,Historical
2009-12-01,AR,3621.18253,Historical
2010-01-01,AR,4252.1924,Historical
2010-02-01,AR,3944.85522,Historical
2010-03-01,AR,3643.32688,Historical
2010-04-01,AR,3297.28929,Historical
2010-05-01,AR,3446.7695,Historical
2010-06-01,AR,4253.03644,Historical
2010-07-01,AR,4867.71438,Historical
2010-08-01,AR,5101.09148,Historical
2010-09-01,AR,4562.14167,Historical
2010-10-01,AR,3734.96978,Historical
2010-11-01,AR,3326.12682,Historical
2010-12-01,AR,3764.77115,Historical
2011-01-01,AR,4233.94154,Historical
2011-02-01,AR,3974.95746,Historical
2011-03-01,AR,3512.73349,Historical
2011-04-01,AR,3415.50683,Historical
2011-05-01,AR,3467.03632,Historical
2011-06-01,AR,4300.11977,Historical
2011-07-01,AR,4960.12603,Historical
2011-08-01,AR,5147.21255,Historical
2011-09-01,AR,4334.64983,Historical
2011-10-01,AR,3635.37173,Historical
2011-11-01,AR,3325.98248,Historical
2011-12-01,AR,3620.19099,Historical
2012-01-01,AR,3910.68016,Historical
2012-02-01,AR,3665.35577,Historical
2012-03-01,AR,3494.36748,Historical
2012-04-01,AR,3355.27243,Historical
2012-05-01,AR,3592.7111,Historical
2012-06-01,AR,4201.9108,Historical
2012-07-01,AR,4834.79941,Historical
2012-08-01,AR,4985.9199,Historical
2012-09-01,AR,4330.1183,Historical
2012-10-01,AR,3633.82586,Historical
2012-11-01,AR,3357.22246,Historical
2012-12-01,AR,3497.38333,Historical
2013-01-01,AR,3960.91045,Historical
2013-02-01,AR,3703.58415,Historical
2013-03-01,AR,3698.68615,Historical
2013-04-01,AR,3486.06276,Historical
2013-05-01,AR,3346.67071,Historical
2013-06-01,AR,3872.08868,Historical
2013-07-01,AR,4524.01751,Historical
2013-08-01,AR,4581.19435,Historical
2013-09-01,AR,4421.95903,Historical
2013-10-01,AR,3843.90449,Historical
2013-11-01,AR,3367.28006,Historical
2013-12-01,AR,3876.67567,Historical
2014-01-01,AR,4254.63962,Historical
2014-02-01,AR,4107.54504,Historical
2014-03-01,AR,3787.50857,Historical
2014-04-01,AR,3342.74329,Historical
2014-05-01,AR,3258.89459,Historical
2014-06-01,AR,3861.54514,Historical
2014-07-01,AR,4376.91432,Historical
2014-08-01,AR,4547.15017,Historical
2014-09-01,AR,4483.48046,Historical
2014-10-01,AR,3762.9029,Historical
2014-11-01,AR,3500.61083,Historical
2014-12-01,AR,3796.36607,Historical
2015-01-01,AR,4081.71925,Historical
2015-02-01,AR,3854.60545,Historical
2015-03-01,AR,3970.71984,Historical
2015-04-01,AR,3236.28585,Historical
2015-05-01,AR,3309.23546,Historical
2015-06-01,AR,3901.36578,Historical
2015-07-01,AR,4659.50087,Historical
2015-08-01,AR,4858.08978,Historical
2015-09-01,AR,4254.26,Historical
2015-10-01,AR,3695.279,Historical
2015-11-01,AR,3211.76438,Historical
2015-12-01,AR,3432.32835,Historical
2016-01-01,AR,3898.51201,Historical
2016-02-01,AR,3745.09588,Historical
2016-03-01,AR,3423.37146,Historical
2016-04-01,AR,3220.02729,Historical
2016-05-01,AR,3290.52282,Historical
2016-06-01,AR,3862.87434,Historical
2016-07-01,AR,4826.16325,Historical
2016-08-01,AR,4741.33775,Historical
2016-09-01,AR,4348.99527,Historical
2016-10-01,AR,3819.34525,Historical
2016-11-01,AR,3402.84505,Historical
2016-12-01,AR,3609.34764,Historical
2017-01-01,AR,3973.74267,Historical
2017-02-01,AR,3476.25442,Historical
2017-03-01,AR,3462.02131,Historical
2017-04-01,AR,3331.79846,Historical
2017-05-01,AR,3459.16557,Historical
2017-06-01,AR,4017.18429,Historical
2017-07-01,AR,4485.16018,Historical
2017-08-01,AR,4672.97906,Historical
2017-09-01,AR,4147.84408,Historical
2017-10-01,AR,3929.58641,Historical
2017-11-01,AR,3459.24098,Historical
2017-12-01,AR,3670.97358,Historical
2018-01-01,AR,4485.75249,Historical
2018-02-01,AR,4005.06461,Historical
2018-03-01,AR,3650.1076,Historical
2018-04-01,AR,3449.07177,Historical
2018-05-01,AR,3708.62272,Historical
2018-06-01,AR,4433.56505,Historical
2018-07-01,AR,4967.55383,Historical
2018-08-01,AR,4849.8509,Historical
2018-09-01,AR,4555.61377,Historical
2018-10-01,AR,4046.95213,Historical
2018-11-01,AR,3577.78029,Historical
2018-12-01,AR,3872.77283,Historical
2019-01-01,AR,4068.21566,Historical
2019-02-01,AR,3910.68729,Historical
2019-03-01,AR,3827.85859,Historical
2019-04-01,AR,3383.60424,Historical
2019-05-01,AR,3470.9167,Historical
2019-06-01,AR,4011.5362,Historical
2019-07-01,AR,4554.09307,Historical
2019-08-01,AR,4846.56108,Historical
2019-09-01,AR,4663.8141,Historical
2019-10-01,AR,3982.6958,Historical
2019-11-01,AR,3580.74446,Historical
2019-12-01,AR,3792.30481,Historical
2020-01-01,AR,3961.33375,Historical
2020-02-01,AR,3816.53509,Historical
2020-03-01,AR,3615.50534,Historical
2020-04-01,AR,3178.00961,Historical
2020-05-01,AR,3200.6559,Historical
2020-06-01,AR,3740.83358,Historical
2020-07-01,AR,4524.33454,Historical
2020-08-01,AR,4683.54259,Historical
2020-09-01,AR,4258.33998,Historical
2020-10-01,AR,3638.05122,Historical
2020-11-01,AR,3379.52624,Historical
2020-12-01,AR,3854.33518,Historical
2021-01-01,AR,4239.09226,Historical
2021-02-01,AR,4077.78764,Historical
2021-03-01,AR,3837.47948,Historical
2021-04-01,AR,3417.29954,Historical
2021-05-01,AR,3534.74677,Historical
2021-06-01,AR,4091.86277,Historical
2021-07-01,AR,4731.25606,Historical
2021-08-01,AR,4952.04007,Historical
2021-09-01,AR,4598.59912,Historical
2021-10-01,AR,3889.6979,Historical
2021-11-01,AR,3560.0322,Historical
2021-12-01,AR,3733.2482,Historical
2022-01-01,AR,4156.50802,Historical
2022-02-01,AR,3974.99161,Historical
2022-03-01,AR,3795.94289,Historical
2022-04-01,AR,3461.43839,Historical
2022-05-01,AR,3717.68796,Historical
2022-06-01,AR,4288.41258,Historical
2022-07-01,AR,5121.2448,Historical
2022-08-01,AR,4963.52206,Historical
2022-09-01,AR,4319.5991,Historical
2022-10-01,AR,3727.63907,Historical
2022-11-01,AR,3519.11224,Historical
2022-12-01,AR,3951.56427,Historical
2023-01-01,AR,4199.15748,Historical
2023-02-01,AR,3855.43738,Historical
2023-03-01,AR,3538.37924,Historical
2023-04-01,AR,3387.44559,Historical
2023-05-01,AR,3623.92925,Historical
2023-06-01,AR,4184.21039,Historical
2023-07-01,AR,4794.19105,Historical
2023-08-01,AR,5156.6468,Historical
2023-09-01,AR,4663.94562,Historical
2023-10-01,AR,3791.303,Historical
2023-11-01,AR,3577.16718,Historical
2023-12-01,AR,3877.48703,Historical
2024-01-01,AR,4547.86627,Historical
2024-02-01,AR,4044.38761,Historical
2024-03-01,AR,3607.31478,Historical
2024-04-01,AR,3405.52808,Historical
2024-05-01,AR,3779.62832,Historical
2024-06-01,AR,4486.7543,Historical
2024-07-01,AR,5005.66222,Historical
2024-08-01,AR,5047.81596,Historical
2024-09-01,AR,4537.38412,Historical
2024-10-01,AR,3899.90975,Historical
2024-11-01,AR,3561.98229,Historical
2024-12-01,AR,3971.57831,Historical
2025-01-01,AR,4736.23328,Historical
2025-02-01,AR,4403.90742,Historical
2025-03-01,AR,3942.55892,Historical
2025-04-01,AR,3735.01569,Historical
2025-05-01,AR,3908.89293,Historical
2025-06-01,AR,4453.49357,Historical
2025-07-01,AR,5308.74157,Historical
2025-08-01,AR,5498.60207,Historical
2025-09-01,AR,5243.9755859375,Forecasted
2025-10-01,AR,5175.3779296875,Forecasted
2025-11-01,AR,5168.65966796875,Forecasted
2025-12-01,AR,5218.0615234375,Forecasted
2026-01-01,AR,5259.9560546875,Forecasted
2026-02-01,AR,5180.73583984375,Forecasted
2026-03-01,AR,5182.00146484375,Forecasted
2026-04-01,AR,5147.71875,Forecasted
2026-05-01,AR,5153.89892578125,Forecasted
2026-06-01,AR,5259.744140625,Forecasted
2026-07-01,AR,5328.03759765625,Forecasted
2026-08-01,AR,5328.03759765625,Forecasted
2026-09-01,AR,5243.9755859375,Forecasted
2026-10-01,AR,5175.3779296875,Forecasted
2026-11-01,AR,5168.65966796875,Forecasted
2026-12-01,AR,5218.0615234375,Forecasted
2027-01-01,AR,5259.9560546875,Forecasted
2027-02-01,AR,5180.73583984375,Forecasted
2027-03-01,AR,5182.00146484375,Forecasted
2027-04-01,AR,5147.71875,Forecasted
2027-05-01,AR,5153.89892578125,Forecasted
2027-06-01,AR,5259.744140625,Forecasted
2027-07-01,AR,5328.03759765625,Forecasted
2027-08-01,AR,5328.03759765625,Forecasted
2027-09-01,AR,5243.9755859375,Forecasted
2027-10-01,AR,5175.3779296875,Forecasted
2027-11-01,AR,5168.65966796875,Forecasted
2027-12-01,AR,5218.0615234375,Forecasted
2028-01-01,AR,5259.9560546875,Forecasted
2028-02-01,AR,5180.73583984375,Forecasted
2028-03-01,AR,5182.00146484375,Forecasted
2028-04-01,AR,5147.71875,Forecasted
2028-05-01,AR,5153.89892578125,Forecasted
2028-06-01,AR,5259.744140625,Forecasted
2028-07-01,AR,5328.03759765625,Forecasted
2028-08-01,AR,5328.03759765625,Forecasted
2028-09-01,AR,5243.9755859375,Forecasted
2028-10-01,AR,5175.3779296875,Forecasted
2028-11-01,AR,5168.65966796875,Forecasted
2028-12-01,AR,5218.0615234375,Forecasted
2029-01-01,AR,5259.9560546875,Forecasted
2029-02-01,AR,5180.73583984375,Forecasted
2029-03-01,AR,5182.00146484375,Forecasted
2029-04-01,AR,5147.71875,Forecasted
2029-05-01,AR,5153.89892578125,Forecasted
2029-06-01,AR,5259.744140625,Forecasted
2029-07-01,AR,5328.03759765625,Forecasted
2029-08-01,AR,5328.03759765625,Forecasted
2029-09-01,AR,5243.9755859375,Forecasted
2029-10-01,AR,5175.3779296875,Forecasted
2029-11-01,AR,5168.65966796875,Forecasted
2029-12-01,AR,5218.0615234375,Forecasted
2030-01-01,AR,5259.9560546875,Forecasted
2030-02-01,AR,5180.73583984375,Forecasted
2030-03-01,AR,5182.00146484375,Forecasted
2030-04-01,AR,5147.71875,Forecasted
2030-05-01,AR,5153.89892578125,Forecasted
2030-06-01,AR,5259.744140625,Forecasted
2030-07-01,AR,5328.03759765625,Forecasted
2030-08-01,AR,5328.03759765625,Forecasted
2001-01-01,AZ,4786.79176,Historical
2001-02-01,AZ,4416.00228,Historical
2001-03-01,AZ,4362.10349,Historical
2001-04-01,AZ,4184.61427,Historical
2001-05-01,AZ,5131.87593,Historical
2001-06-01,AZ,5816.22924,Historical
2001-07-01,AZ,6475.18991,Historical
2001-08-01,AZ,6529.11864,Historical
2001-09-01,AZ,6130.78171,Historical
2001-10-01,AZ,5346.71813,Historical
2001-11-01,AZ,4435.32443,Historical
2001-12-01,AZ,4659.55421,Historical
2002-01-01,AZ,4823.73186,Historical
2002-02-01,AZ,4366.05466,Historical
2002-03-01,AZ,4450.34679,Historical
2002-04-01,AZ,4330.35307,Historical
2002-05-01,AZ,4991.59858,Historical
2002-06-01,AZ,5850.64629,Historical
2002-07-01,AZ,6833.46647,Historical
2002-08-01,AZ,6706.78299,Historical
2002-09-01,AZ,6199.56076,Historical
2002-10-01,AZ,5140.01694,Historical
2002-11-01,AZ,4289.21564,Historical
2002-12-01,AZ,4618.96297,Historical
2003-01-01,AZ,4577.80462,Historical
2003-02-01,AZ,4131.04775,Historical
2003-03-01,AZ,4340.6142,Historical
2003-04-01,AZ,4165.52237,Historical
2003-05-01,AZ,4851.64026,Historical
2003-06-01,AZ,6066.1777,Historical
2003-07-01,AZ,7071.25491,Historical
2003-08-01,AZ,7168.03161,Historical
2003-09-01,AZ,6611.17603,Historical
2003-10-01,AZ,5738.69494,Historical
2003-11-01,AZ,4524.96817,Historical
2003-12-01,AZ,4832.62744,Historical
2004-01-01,AZ,4936.68895,Historical
2004-02-01,AZ,4643.8768,Historical
2004-03-01,AZ,4802.10763,Historical
2004-04-01,AZ,4757.61066,Historical
2004-05-01,AZ,5435.90426,Historical
2004-06-01,AZ,6333.1374,Historical
2004-07-01,AZ,7078.8564,Historical
2004-08-01,AZ,7234.06092,Historical
2004-09-01,AZ,6603.88221,Historical
2004-10-01,AZ,5400.0833,Historical
2004-11-01,AZ,4614.59133,Historical
2004-12-01,AZ,5092.45114,Historical
2005-01-01,AZ,5123.59025,Historical
2005-02-01,AZ,4534.05382,Historical
2005-03-01,AZ,4665.67108,Historical
2005-04-01,AZ,4618.40946,Historical
2005-05-01,AZ,5566.50775,Historical
2005-06-01,AZ,6662.58298,Historical
2005-07-01,AZ,7739.2347,Historical
2005-08-01,AZ,7629.44677,Historical
2005-09-01,AZ,7060.43523,Historical
2005-10-01,AZ,5835.27017,Historical
2005-11-01,AZ,4768.40002,Historical
2005-12-01,AZ,5187.08377,Historical
2006-01-01,AZ,5282.55521,Historical
2006-02-01,AZ,4736.66767,Historical
2006-03-01,AZ,4995.83252,Historical
2006-04-01,AZ,4883.72414,Historical
2006-05-01,AZ,6114.1328,Historical
2006-06-01,AZ,7346.0726,Historical
2006-07-01,AZ,8281.87084,Historical
2006-08-01,AZ,8025.565,Historical
2006-09-01,AZ,7090.32576,Historical
2006-10-01,AZ,5911.80616,Historical
2006-11-01,AZ,5107.71336,Historical
2006-12-01,AZ,5476.50993,Historical
2007-01-01,AZ,5850.64961,Historical
2007-02-01,AZ,5067.90689,Historical
2007-03-01,AZ,5177.65226,Historical
2007-04-01,AZ,5139.9156,Historical
2007-05-01,AZ,6385.79042,Historical
2007-06-01,AZ,7211.11425,Historical
2007-07-01,AZ,8462.07733,Historical
2007-08-01,AZ,8540.64276,Historical
2007-09-01,AZ,8019.52421,Historical
2007-10-01,AZ,6302.18476,Historical
2007-11-01,AZ,5371.81364,Historical
2007-12-01,AZ,5663.93428,Historical
2008-01-01,AZ,5811.33093,Historical
2008-02-01,AZ,5426.56381,Historical
2008-03-01,AZ,5230.86588,Historical
2008-04-01,AZ,5170.65666,Historical
2008-05-01,AZ,5912.03036,Historical
2008-06-01,AZ,7199.49378,Historical
2008-07-01,AZ,8400.32455,Historical
2008-08-01,AZ,8492.20937,Historical
2008-09-01,AZ,7623.84694,Historical
2008-10-01,AZ,6301.7958,Historical
2008-11-01,AZ,5261.26775,Historical
2008-12-01,AZ,5437.53019,Historical
2009-01-01,AZ,5461.17269,Historical
2009-02-01,AZ,4823.85546,Historical
2009-03-01,AZ,5004.79698,Historical
2009-04-01,AZ,4881.01413,Historical
2009-05-01,AZ,6353.22701,Historical
2009-06-01,AZ,6608.25352,Historical
2009-07-01,AZ,8303.8034,Historical
2009-08-01,AZ,8337.61815,Historical
2009-09-01,AZ,7426.75315,Historical
2009-10-01,AZ,5836.24147,Historical
2009-11-01,AZ,5054.80067,Historical
2009-12-01,AZ,5341.39239,Historical
2010-01-01,AZ,5414.01979,Historical
2010-02-01,AZ,4803.03305,Historical
2010-03-01,AZ,5013.31784,Historical
2010-04-01,AZ,4960.90168,Historical
2010-05-01,AZ,5605.46301,Historical
2010-06-01,AZ,7036.53405,Historical
2010-07-01,AZ,8481.68769,Historical
2010-08-01,AZ,8091.29078,Historical
2010-09-01,AZ,7409.50431,Historical
2010-10-01,AZ,5797.042,Historical
2010-11-01,AZ,4981.57299,Historical
2010-12-01,AZ,5238.66282,Historical
2011-01-01,AZ,5626.18133,Historical
2011-02-01,AZ,5150.75866,Historical
2011-03-01,AZ,5001.97591,Historical
2011-04-01,AZ,5226.95614,Historical
2011-05-01,AZ,5770.42939,Historical
2011-06-01,AZ,7057.86887,Historical
2011-07-01,AZ,8322.65069,Historical
2011-08-01,AZ,8807.79548,Historical
2011-09-01,AZ,7413.02546,Historical
2011-10-01,AZ,5888.1716,Historical
2011-11-01,AZ,4942.52661,Historical
2011-12-01,AZ,5735.30487,Historical
2012-01-01,AZ,5374.51344,Historical
2012-02-01,AZ,4951.70277,Historical
2012-03-01,AZ,5055.7937,Historical
2012-04-01,AZ,5351.03322,Historical
2012-05-01,AZ,6451.04421,Historical
2012-06-01,AZ,7580.20859,Historical
2012-07-01,AZ,8081.98799,Historical
2012-08-01,AZ,8557.9714,Historical
2012-09-01,AZ,7180.49074,Historical
2012-10-01,AZ,5933.36386,Historical
2012-11-01,AZ,5043.05174,Historical
2012-12-01,AZ,5502.18135,Historical
2013-01-01,AZ,5862.34184,Historical
2013-02-01,AZ,5036.0213,Historical
2013-03-01,AZ,5124.99318,Historical
2013-04-01,AZ,5314.46469,Historical
2013-05-01,AZ,6424.52212,Historical
2013-06-01,AZ,7753.134,Historical
2013-07-01,AZ,8548.32807,Historical
2013-08-01,AZ,8298.92703,Historical
2013-09-01,AZ,7185.34753,Historical
2013-10-01,AZ,5509.7937,Historical
2013-11-01,AZ,5034.06271,Historical
2013-12-01,AZ,5570.10086,Historical
2014-01-01,AZ,5549.41889,Historical
2014-02-01,AZ,4775.09946,Historical
2014-03-01,AZ,5083.18808,Historical
2014-04-01,AZ,5306.98304,Historical
2014-05-01,AZ,6389.12127,Historical
2014-06-01,AZ,7738.94193,Historical
2014-07-01,AZ,8709.91612,Historical
2014-08-01,AZ,8201.59058,Historical
2014-09-01,AZ,7548.93306,Historical
2014-10-01,AZ,6212.66394,Historical
